time,title,location,view
2013-03-29,새끼고양이를 보호하고 있는데요,,67
2013-03-28,길냥이가 허피스 같아요,,96
2013-03-25,길냥이가 아니고 집고양인데 몇일째 밖에서 헤메고 돌아다니네요,,138
2013-03-25,이럴땐 어떻게 해야하나요,,75
2013-03-25,우리집 밀크님 보세요,,104
2013-03-24,길냥이 구조 소도시지만 제발 그 녀석 떨고있는거 보니까 눈물날려고 해요ㅠㅠ,,101
2013-03-24,에고 사람따르는 길냥이 제가 돌볼수있을 1년 후까지 탁묘처를 알아봐도 될까요,,90
2013-03-23,길고양이 구조 문의 드립니다,,59
2013-03-22,매장창고로 들어온 냥이 어찌 들키지않게 밖으로보내나요,,53
2013-03-22,고양이를 구조해야 하는데 조언좀 부탁드려요,,56
2013-03-22,강서구 자치 tnr 문의 경험있으신분 조언구해요,,43
2013-03-21,어떻게 해야 할 지 몰라 도움을 청합니다,,134
2013-03-18,서울 영등포 일주일 넘게 옥상에 갇혀있는 고양이 구조요청드립니다,,121
2013-03-18,문래동 영문초교 근처 앞다리 다친 회색고양이,문래동 영문초,63
2013-03-17,어떻게 해야하나요,,42
2013-03-15,구조시도 중인데요,,1
2013-03-14,도와주세요 길냥이 임신,,94
2013-03-12,서울 구로 꼬리 피부가 벗겨진 길냥이,,115
2013-03-11,통덫신청이요,,32
2013-03-11,밑에 글 사진첨부하고 수정 구의2동 목에 철사 감겨 살파고드는 길냥이 도와주세요,,60
2013-03-11,구의2동 근처에 도움 주실분 계실까요 목에 철사감겨 살을 파고드는듯한 길냥이 목격,,88
2013-03-09,경기 여주 다친 길냥이에게 희망을 주세요,,100
2013-03-08,이사갈때 밥주던 길냥이아가들을 데려가려고해요,,180
2013-03-07,체중이 급격히 준것같은데 구조해줘야하나여,,47
2013-03-07,글 수정이 안되네요 배에 줄걸린 고양이 사진올려요,,62
2013-03-07,도봉구 창동 배에 줄이 걸린 고양이 구조 도움요청합니다,,53
2013-03-04,부산 남포동 캣까페 ㅠㅠ1,,147
2013-03-04,마트의 인면수심,,119
2013-03-01,피씨방에서 기르는고양이,,107
2013-02-26,길냥이다리 위쪽 살점이 뜯겼어요 빠른 답변 부탁드립니다,,87
2013-02-26,고양이 다리가 부러진 것 같아요,,62
2013-02-25,옥상에 갇힌 고양이 구조 도와주세요,,108
2013-02-24,주인 못찾으면 어찌하나요,,77
2013-02-23,고양이 구조문의,,98
2013-02-23,구조문의를 드립니다,,3
2013-02-21,제주도 꿩 덫에 걸린 고양이 구조문의,,66
2013-02-20,냥이가 아픈 것 같은데 어떻게 해야할지 모르겠어요,,53
2013-02-19,충남 아산 목에 철사가 묶인 고양이 도움이 필요합니다,,70
2013-02-19,시흥 하중동 고양이좀 구조해주세요 ㅜ ㅜ,,64
2013-02-18,저번에도 한번 문의 드렸었는데요 알아서 할수있는 문제가 아니라서요,,87
2013-02-18,아가가 다리가 부러졌어요 ㅠㅠㅠㅠㅠ,,60
2013-02-18,동네 길냥이가 뒷다리를 못써요,,82
2013-02-16,길냥이 상처가 심한거 같아요 맨날 얻어맞고,,90
2013-02-15,다리에 상처가심하고 절룩거리네요,,100
2013-02-15,냥이가 발을 절뚝거리는데 물린거 같아요,,91
2013-02-14,부산 밑에 글올렸던 사람인데요,,79
2013-02-14,강동구명일동 길냥이 다리를 다쳤어요,,46
2013-02-14,서울 종로구 길냥이가 다쳤어요 ㅠㅠ,,63
2013-02-13,서울 구로구 구로동 긴급구조 요청 문의드립니다 ㅠ,,162
2013-02-12,다친 고양이 구조문의,,53
2013-02-11,고양이 구조 부탁합니다,,74
2013-02-11,길고양이 한마리좀 구해주세요,,80
2013-02-07,길냥이 중성화 신청시 궁금한 점이에요,,80
2013-02-07,오늘 한 2 3개월된 애를 발견했는데요,,83
2013-02-06,길고양이중성화,,68
2013-02-06,제발 고양이요,,172
2013-02-06,고양이 구조요청,,51
2013-02-05,구로구 오류동 길고양이가 사라졌어요,,69
2013-02-04,이문동 한쪽눈 실명되보이는 품종묘 구조요청합니다,,8
2013-02-03,길고양이 식도에 생선 학꽁치 가시가 걸렸어요 긴급,,79
2013-02-02,길냥이가 지붕에 올라갔어요,,45
2013-02-02,저희고양이가,,58
2013-02-02,구로 오류고 옆 화랑마트 앞 전봇대 옆에 고양이가 죽어가요,,69
2013-02-01,상수역에 만삭의 임신냥이가 길에서 떨고 있어요,,129
2013-01-31,고양이가 크고 깊은 공간에 빠졌을 때,,81
2013-01-31,고양이 구조 문의,,58
2013-01-30,집에서 키우던 고양이를 잃어버렸는데 구조해주나요,,115
2013-01-29,동대문구 이문동 철사에 몸이 감긴 치즈냥이,,132
2013-01-28,동네주민이 길고양이 가족들 죽여버리겠다고 하네요,,153
2013-01-25,새끼고양이와 어미고양이 모두 5마리 구조해주세요,,148
2013-01-25,부산 안락동 산배수로에 갇힌 고양이 구조 도와주세요 방법좀 알려주세요 어떻해요 ㅜㅜㅜㅜ,,79
2013-01-25,다리다친 길냥이 구조요청드려요,,47
2013-01-23,답변 부탁드립니다,,10
2013-01-22,부산 회원분들 꼭 좀 읽어주세요 길냥이 좀 구해주세요,,110
2013-01-22,3주전 함께 하게된 3개월된 달이,,51
2013-01-21,따라온 길고양이 구조문의 드립니다,,100
2013-01-20,길고양이 목줄 목이 졸여 보여요,,63
2013-01-19,고양이 처리 요청,,73
2013-01-15,부산 길고양이 구조 문의 합니다,,54
2013-01-15,길냥이 구조해야하는데 도와주세요,,74
2013-01-14,구조를 할려고 맘먹었어요 조언부탁드려요,,49
2013-01-13,제가 2년동안 밥주고있는 길냥이가 한쪽 다리를 못씁니다 꼭 구조해서 치료해주고 싶습니다,,103
2013-01-13,다리가 괴사된 고양이와 이를 방치하는 주인,,112
2013-01-11,길고양이 도와주세요,,71
2013-01-10,금천구 캣맘님 봐주세요,,57
2013-01-10,길냥이 일곱마리,,108
2013-01-10,마산 중리 피투성이가되어 사람따라는 냥이 구조및 임보 캣맘 찾아욧,,62
2013-01-09,구조하고자합니다,,107
2013-01-07,새끼 고양이 구조 문의,,45
2013-01-07,길고양이 어찌해야할지,,85
2013-01-07,저희집 천장에 고양이 새끼들이 갇혔는데요 급합니다,,7
2013-01-07,고양이 4마리가 지하주차장에 있는데요,,84
2013-01-06,구조가능할까요,,52
2013-01-05,급해요,,67
2013-01-03,무리없이 혼자 돌아다니는 손탄듯한 청소년 길냥이 문의입니다,,4
2013-01-01,포획 및 끈끈이 제거방법 문의드립니다,,86
2012-12-30,길냥이를 잡는 법을 알려주세요,,113
2012-12-30,길냥이때문에 물어물어 가입했습니다 지나치시지말고 읽어보시고 조언바랍니다,,184
2012-12-29,새끼 길고양이 보호중입니다 도와주세요ㅠㅠ,,125
2012-12-28,아파트 주민 민원때문에 곤란해진 고양이구조 부탁드립니다,,145
2012-12-28,크리스마스에 집 앞에서 울고있던 고양이 입니다,,9
2012-12-23,집앞에 아기고양이가 계속 있어요,,7
2012-12-22,의정부 제발 구조좀되도록 도와주세요,,108
2012-12-22,집앞에 길냥이가 한 달 넘게 와 있어요,,90
2012-12-21,자꾸 따라오는 길냥이,,129
2012-12-21,3 4개월 된 고양이 눈상태가 심각합니다,,42
2012-12-21,회사 지하주차장에 새끼들고양이가 빠져있어요,,55
2012-12-21,어미고양이와 아기 고양이 좀 구해 주세요,,103
2012-12-21,압구정현대 아파트 10동 분리수거하는곳에 구조요 ㅠ,,61
2012-12-15,예쁜 어린 길냥이 제발 도와주세요 ㅜㅡ,,141
2012-12-15,성남에 캣맘들이나 길냥이도와주는병원아시면 알려주세요 급하네요 ㅜ,,55
2012-12-12,혹시 여러명의 힘이 필요한 구조일 경우 고보협에서 구조 지원협조 해주시는지요,,105
2012-12-12,폐가 마당안 고양이들과 아기냥이들 구조 문의,,54
2012-12-12,상처받은 길냥이와 친해지는 시간은,,40
2012-12-12,길냥이 보호중입니다,,104
2012-12-11,무책임한 지자체,,48
2012-12-10,아파트에 있는 길고양이 구조문의요,,69
2012-12-10,우리동네학교에 고양이한마리가 버려져잇는데,,56
2012-12-09,목에 철사가 조여 있어서 피를 흘리고 있어요 ㅠㅠ,,107
2012-12-08,지하창고에 들어온 고양이 구조,,74
2012-12-08,과천역부근 청소년회관 앞,,46
2012-12-07,구조도움요청합니다,,56
2012-12-07,아파트 길고양이 구조문의합니다,,50
2012-12-06,아파트 보일러실에 고양이가 갇힌 것 같아요 문을 열어 주어도 되는지요,,66
2012-12-06,부산 남구 대연동입니다 유기묘 발견 날이 추워서 구조가 시급해요,,70
2012-12-06,집에 들어온 길고양이 구조요청합니다,,4
2012-12-03,가출냥이 은신처를 알아냈어요,,85
2012-12-02,가출한 집냥이 도와주세요,,52
2012-12-01,고양이가 아파드 맨홀에 빠졌어요,,73
2012-11-30,지하담벼락틈에서 못나오는 고양이좀 도와주세요,,104
2012-11-30,길냥이가 다리를 다쳤어요,,41
2012-11-29,문의드립니다 서울송파구,,93
2012-11-29,자꾸 데려가요 도와주세요,,106
2012-11-26,엄마냥이와 네마리의 아가들 도와주세요,,99
2012-11-26,다리꺽인 고양이 구조요청,,85
2012-11-25,잠실 롯데 백화점 앞 도로변에서 경련중이던 고양이를 구조하였습니다,,136
2012-11-23,괘씸한 분양샵을 혼내주고싶어요,,149
2012-11-22,도와주세요,,77
2012-11-22,급합니다,,57
2012-11-21,길고양이 입양 및 보호조치 문의,,81
2012-11-20,구조도움요청합니다,,91
2012-11-20,3일전 발견한 집 옆 구석에 살고있는 아기고양이,,139
2012-11-18,학대받는 아이들 구조해주세요 급합니다,,167
2012-11-18,임신한 개길냥이 언제 수술 시켜 주는게 좋을까요,,69
2012-11-17,페르시안 종류같아보이는 이아이 구조가능할까요,,105
2012-11-15,송파구 올림픽공원 아기고양이,,123
2012-11-15,부산 해운대 요트 경기장에 어미 잃은 새끼 고양이 4마리가 있어요,,63
2012-11-13,병든 어미 고양이를 돕고 싶습니다,,83
2012-11-13,옥상위의 고양이를 구조하고 싶습니다,,52
2012-11-12,꼬리뼈가 보이는 고양이,,56
2012-11-11,기숙사 길냥이들 어떻게 해야 하나요,,33
2012-11-11,잃어버린 고양이 찾습니다 ㅠㅠ 우리 린내 서울 역삼동 모커리한방병원 이랑 카렉스쪽,,44
2012-11-10,가엾은 어미고양이를 도와주세요,,122
2012-11-08,새끼고양이 두마리가 가게창고에 떨어졌는데 어찌해야하나요,,72
2012-11-08,길냥이 임신한 것 같아요,,44
2012-11-08,야옹이을 살려주세요,,94
2012-11-07,고양이가 울어요ㅠㅠ,,4
2012-11-07,새끼고양이가 울고있어요ㅠ ㅠ,,50
2012-11-07,대구 원대오거리 노원2가 현대노원빌 근처에 새끼 길고양이들이 어미를 잃었습니다,,59
2012-11-04,탯줄 달려 있는 새끼고양이,,78
2012-11-03,구조한 아기냥이 보호중 도와주세요,,103
2012-11-02,아이를 잡았느데 어떻게 씻기죠,,78
2012-11-02,새끼 길고양이 구조 부탁드립니다 눈을 못 뜨네요,,87
2012-11-01,고양이가 나무위에,,82
2012-11-01,깊은 벽 사이에 갇힌 고양이 구조문의,,75
2012-11-01,아기고양이좀 구해주세요,,49
2012-10-30,아래 5296 게시글에 문의 드린 어미 자묘 두마리 중 자묘 한마리가 죽었습니다,,60
2012-10-30,도와주세요,,45
2012-10-30,길고양이의 한쪽 눈에서 진물이 나와요ㅠㅠㅠㅠㅠ,,35
2012-10-30,어린이집 지하에 사는 고양이 도와주세요,,2
2012-10-30,아기 고양이 구조 요청 드립니다,,41
2012-10-29,병원에 데려다 줘야할까요,,55
2012-10-29,아파트 지하주차장 길고양이 구조,,2
2012-10-28,서울대학병원주차자의고양이가족,,62
2012-10-27,구조하는게 맞는것인지 문의합니다,,116
2012-10-26,고양이,,40
2012-10-26,살수전 깊숙히 있는 새끼고양이좀 구해주세요,,25
2012-10-25,지하주차장에 있는 기형 새끼고양이를 구조해주세요,,88
2012-10-23,기계식 주차장 밑 고양이,,83
2012-10-21,주차장에 살던 한달된 냥이가 차에하체가 깔린거 같습니다 급,주차장에 살던,89
2012-10-20,고양이 목에 낚시줄이,,91
2012-10-18,공원에있는아기고양이를구해주세요,,81
2012-10-18,길냥이 세마리 ㅠ,,93
2012-10-17,구조 문의 드립니다,,63
2012-10-17,길아이 구조문의 입니다,,4
2012-10-17,길냥이를 구조했는데 문의드려요 급해요,,8
2012-10-16,글을 쓰고 보니깐 통덫방법,,51
2012-10-16,안녕하세요 문의드립니다,,30
2012-10-16,아파트25층 꼭대기에 새끼냥이 구조를 부탁합니다,,95
2012-10-16,집앞에 길고양이 새끼가 차밑에서 울고있어요ㅠㅠ,,82
2012-10-15,생후 1주 정로도 추정되는 길냥이 제발 살려주세요,,69
2012-10-15,생후 1주 정도로 추정되는 길냥이,,91
2012-10-15,가게 천장에 어미와 새끼 3마리가 있습니다,,31
2012-10-14,목줄에의해상처가깊어요,,51
2012-10-13,동인천 맥도날드 부근에 다리다친 고양이가 있어요,,35
2012-10-12,이 아이를 데려와야 하는데 저 좀 도와주세요,,140
2012-10-10,아파트 지하에 새끼고양이를 박스를 막아놓은채로 가둬두고있어요,,106
2012-10-10,아파트 주차장쪽에 병든 새끼고양이 집에 데려다왔는데,,98
2012-10-10,가게 천장에 새끼고양이가 있어요,,26
2012-10-09,구조용청부탁합니다,,59
2012-10-09,길고양이 구조가 최선일까요,,98
2012-10-08,경남 양산 남부동에 아기 길고양이가 있습니다 혹시 구조해주실 분 안계실까요 ㅠㅠ,,26
2012-10-08,부산 용호동에서 냥이를 구조했는데요,,30
2012-10-08,새끼고양이 구조 몇가지 질문,,44
2012-10-07,통덫대여신청 문의,,28
2012-10-06,너무답답 해서 이렇게 글 올립니다,,80
2012-10-06,길고양이 새끼 광주광역시 남구,,46
2012-10-02,아파트 지하에 사는 새끼 냥이,,37
2012-09-28,구조문의좀 드려요,,53
2012-09-27,길냥이를 구해주세요,,58
2012-09-27,새끼고양이가 2주일째 지붕에 갖혀서 못빠져나오고 있습니다,,63
2012-09-27,통덫대여요 빠른 답변 부탁드려요,,48
2012-09-26,우리 냥이들을 살려주세요,,77
2012-09-26,어떡게 구조해야할까요,,53
2012-09-24,어미와새끼고양이5마리구조부탁드립니다 ㅠ,,46
2012-09-24,어미는 죽어서 썩어가고 그 옆에 새끼냥이들이 있다고 합니다,,109
2012-09-23,새끼냥이가 환풍구 아래 떨어졌어요,,37
2012-09-22,길냥이 보호,,40
2012-09-21,어제부터 창고에 울던 새끼고양이 두마리 급함,,42
2012-09-21,썩은 냄새가 진동하는 천안냥이,,64
2012-09-20,꼬리 다친 고양이,,37
2012-09-20,컨테이너박스밑 아기고양이 구출요청,,28
2012-09-20,다리 다친 암컷고양이 한마리를 구해주세요,,59
2012-09-19,코와 왼쪽입이 떨어져나간 고양이입니다,,77
2012-09-19,양이 다리가 아파요,,31
2012-09-18,어미에게 버림받은 병은 아가,,86
2012-09-18,불쌍한 저의 고양이들 좀 도와주세요,,87
2012-09-18,주상복합대형건물 지하주차장고양이,,26
2012-09-18,음식점 나무벽 과 옹벽 사이 인테리어를 위한 나무지지대 공간 사이로 고양이 추락 구조 방법 요청합니다,,40
2012-09-16,학교고양이,,30
2012-09-16,아기 길고양이를 살려주세요,,67
2012-09-15,다리를 다친 아기 고양이를 구조해 주세요,,31
2012-09-15,새끼고양이 구조,,40
2012-09-15,앞을 못보는 고양이,,65
2012-09-14,구조 후 치료과정에서 질문이 있습니다,,46
2012-09-13,길냥이 구조요청,,66
2012-09-13,지붕에 있는 아기 고양이를 구조해 주세요,,56
2012-09-13,광진구 구의동 어린이대공원 구의문쪽으로 고양이 가족 5마리,,32
2012-09-13,경남창원 길냥이가 방치되어 있어요 ㅠㅠ,,18
2012-09-11,어떻게 해야할지 모르겠습니다 도와주세요 ㅠ,,115
